source	target	label
C0019080	C0159914	has_symptom
C0019080	C0155967	has_symptom
C0019080	C0021963	has_symptom
C0019080	C0154301	has_symptom
C0019080	C0008495	has_symptom
C0019080	C0269936	has_symptom
C0019080	C0001733	has_symptom
C0019080	C0025037	has_symptom
C0019080	C0277919	has_symptom
C0019080	C0268155	has_symptom
C0019080	C0275703	has_symptom
C0019080	C0034887	has_symptom
C0019080	C0001623	has_symptom
C0019080	C0021141	has_symptom
C0019080	C0178324	has_symptom
C0019080	C0019077	has_symptom
C0019080	C0008373	has_symptom
C0019080	C0342381	has_symptom
C0019080	C0003128	has_symptom
C0019080	C0032987	has_symptom
C0019080	C0473508	has_symptom
C0019080	C2910037	has_symptom
C0019080	C0027960	has_symptom
C0019080	C0086928	has_symptom
C0019080	C0007860	has_symptom
C0019080	C0030186	has_symptom
C0019080	C0477878	has_symptom
C0019080	C0158947	has_symptom
C0019080	C0878751	has_symptom
C0019080	C0348180	has_symptom
C0019080	C0265321	has_symptom
C0019080	C0155683	has_symptom
C0019080	C0085220	has_symptom
C0019080	C0019061	has_symptom
C0019080	C0560651	has_symptom
C0019080	C0160920	has_symptom
C0019080	C0023364	has_symptom
C0019080	C0206719	has_symptom
C0019080	C0009376	has_symptom
C0019080	C0042133	has_symptom
C0019080	C1842362	has_symptom
C0155540	C0029882	has_symptom
C0155540	C0035412	has_symptom
C0155540	C0018674	has_symptom
C0155540	C0008373	has_symptom
C0155540	C0023381	has_symptom
C0221198	C0015231	has_symptom
C0221198	C0796092	has_symptom
C0221198	C0035920	has_symptom
C0221198	C0263454	has_symptom
C0221198	C0342928	has_symptom
C0221198	C0796033	has_symptom
C0221198	C0497020	has_symptom
C0221198	C0079218	has_symptom
C0221198	C0025229	has_symptom
C0221198	C0019338	has_symptom
C0221198	C0878555	has_symptom
C0221198	C0266488	has_symptom
C0221198	C0009207	has_symptom
C0221198	C0001339	has_symptom
C0221198	C0030781	has_symptom
C0221198	C0238265	has_symptom
C0221198	C0030809	has_symptom
C0221198	C0023529	has_symptom
C0221198	C0020258	has_symptom
C0221198	C0153398	has_symptom
C0221198	C0003175	has_symptom
C0221198	C0026269	has_symptom
C0221198	C0006666	has_symptom
C0221198	C0039254	has_symptom
C0221198	C0017105	has_symptom
C0221198	C0221152	has_symptom
C0221198	C0023601	has_symptom
C0221198	C0869046	has_symptom
C0221198	C1274369	has_symptom
C0221198	C0011615	has_symptom
C0221198	C0019357	has_symptom
C0221198	C0017653	has_symptom
C0221198	C0221069	has_symptom
C0221198	C0023795	has_symptom
C0221198	C0018915	has_symptom
C0221198	C0154777	has_symptom
C0221198	C0152018	has_symptom
C0221198	C0154685	has_symptom
C0221198	C2350173	has_symptom
C0221198	C0028756	has_symptom
C0221198	C0034345	has_symptom
C0221198	C0033324	has_symptom
C0221198	C2350621	has_symptom
C0221198	C3179450	has_symptom
C0221198	C0022361	has_symptom
C0221198	C0039263	has_symptom
C0221198	C0205822	has_symptom
C0221198	C0001860	has_symptom
C0221198	C0264956	has_symptom
C0221198	C3711381	has_symptom
C0221198	C2717760	has_symptom
C0221198	C0235387	has_symptom
C0221198	C0042900	has_symptom
C0221198	C2242813	has_symptom
C0221198	C0206752	has_symptom
C0221198	C4540040	has_symptom
C0221198	C0007795	has_symptom
C0221198	C0085657	has_symptom
C0221198	C3165062	has_symptom
C0221198	C0005887	has_symptom
C0221198	C2029348	has_symptom
C0221198	C0032580	has_symptom
C0221198	C0451681	has_symptom
C0221198	C0334533	has_symptom
C0221198	C0300948	has_symptom
C0221198	C1853396	has_symptom
C0221198	C0026948	has_symptom
C0221198	C0029441	has_symptom
C0221198	C0263358	has_symptom
C0221198	C0263962	has_symptom
C0221198	C0003466	has_symptom
C0221198	C0206702	has_symptom
C0221198	C0003872	has_symptom
C0221198	C0037033	has_symptom
C0221198	C0029132	has_symptom
C0221198	C0007570	has_symptom
C0221198	C0854893	has_symptom
C0221198	C0157849	has_symptom
C0221198	C0152132	has_symptom
C0221198	C0031946	has_symptom
C0221198	C0153952	has_symptom
C0221198	C0036769	has_symptom
C0221198	C0035335	has_symptom
C0221198	C0263382	has_symptom
C0221198	C4225270	has_symptom
C0221198	C0016514	has_symptom
C0221198	C0029899	has_symptom
C0221198	C1292753	has_symptom
C0221198	C0396053	has_symptom
C0221198	C0030848	has_symptom
C0221198	C0206186	has_symptom
C0221198	C0238506	has_symptom
C0221198	C0206628	has_symptom
C0221198	C0011608	has_symptom
C0221198	C0851225	has_symptom
C0221198	C0277356	has_symptom
C0221198	C0011432	has_symptom
C0221198	C0206694	has_symptom
C0221198	C0030805	has_symptom
C0221198	C0040558	has_symptom
C0221198	C0023646	has_symptom
C0221198	C0008441	has_symptom
C0221198	C0007095	has_symptom
C0221198	C4082173	has_symptom
C0221198	C0006118	has_symptom
C0221198	C0008340	has_symptom
C0221198	C1739395	has_symptom
C0221198	C0740392	has_symptom
C0221198	C3179349	has_symptom
C0221198	C0006107	has_symptom
C0221198	C0026470	has_symptom
C0221198	C0011351	has_symptom
C0221198	C0311337	has_symptom
C0221198	C0019343	has_symptom
C0221198	C0035086	has_symptom
C0221198	C2882223	has_symptom
C0221198	C0023788	has_symptom
C0221198	C0149521	has_symptom
C0221198	C0266474	has_symptom
C0221198	C0406756	has_symptom
C0221198	C0751540	has_symptom
C0221198	C1855114	has_symptom
C0221198	C0014059	has_symptom
C0221198	C0029813	has_symptom
C0221198	C0149846	has_symptom
C0221198	C0152276	has_symptom
C0221198	C0026618	has_symptom
C0221198	C0040445	has_symptom
C0221198	C2931618	has_symptom
C0221198	C0264053	has_symptom
C0221198	C1328479	has_symptom
C0221198	C0007789	has_symptom
C0221198	C1865322	has_symptom
C0221198	C0043119	has_symptom
C0221198	C0848548	has_symptom
C0221198	C0206633	has_symptom
C0221198	C0006060	has_symptom
C0221198	C0026769	has_symptom
C0221198	C0032776	has_symptom
C0221198	C4082769	has_symptom
C0221198	C0278729	has_symptom
C0221198	C0456889	has_symptom
C0221198	C0013502	has_symptom
C0221198	C0311375	has_symptom
C0221198	C1704330	has_symptom
C0221198	C0178426	has_symptom
C0221198	C4551646	has_symptom
C0221198	C0039445	has_symptom
C0221198	C0039144	has_symptom
C0221198	C2931412	has_symptom
C0221198	C4704884	has_symptom
C0221198	C0033822	has_symptom
C0221198	C0016052	has_symptom
C0221198	C0029417	has_symptom
C0221198	C0013100	has_symptom
C0221198	C0023374	has_symptom
C0221198	C0238154	has_symptom
C0221198	C0027538	has_symptom
C0221198	C0339527	has_symptom
C0221198	C0234469	has_symptom
C0221198	C3150315	has_symptom
C0221198	C0027122	has_symptom
C0221198	C0043121	has_symptom
C0221198	C0085568	has_symptom
C0221198	C0024894	has_symptom
C0221198	C0006288	has_symptom
C0221198	C0022572	has_symptom
C0221198	C0263390	has_symptom
C0221198	C0475801	has_symptom
C0221198	C0032026	has_symptom
C0221198	C0234523	has_symptom
C0221198	C0004771	has_symptom
C0221198	C0085077	has_symptom
C0221198	C0085653	has_symptom
C0221198	C0178421	has_symptom
C0221198	C2937266	has_symptom
C0221198	C0152442	has_symptom
C0221198	C0151779	has_symptom
C0221198	C0477732	has_symptom
C0221198	C0014522	has_symptom
C0221198	C1266144	has_symptom
C0221198	C0423361	has_symptom
C0221198	C0455716	has_symptom
C0221198	C0023283	has_symptom
C0221198	C0036205	has_symptom
C0221198	C0008049	has_symptom
C0221198	C0023264	has_symptom
C0221198	C0023052	has_symptom
C0221198	C0027030	has_symptom
C0221198	C0002448	has_symptom
C0221198	C0206638	has_symptom
C0221198	C0087086	has_symptom
C0221198	C0265326	has_symptom
C0221198	C0458219	has_symptom
C0221198	C0003705	has_symptom
C0221198	C0007134	has_symptom
C0221198	C0034561	has_symptom
C0221198	C0162849	has_symptom
C0221198	C0023652	has_symptom
C0221198	C4551482	has_symptom
C0221198	C0395887	has_symptom
C0221198	C0029423	has_symptom
C0221198	C0346010	has_symptom
C0221198	C0149922	has_symptom
C0221198	C0011884	has_symptom
C0221198	C0206094	has_symptom
C0221198	C0238080	has_symptom
C0221198	C0009324	has_symptom
C0221198	C0005122	has_symptom
C0221198	C0043388	has_symptom
C0221198	C3495801	has_symptom
C0221198	C1860518	has_symptom
C0221198	C0155339	has_symptom
C0221198	C0018194	has_symptom
C0221198	C0041321	has_symptom
C0221198	C0010346	has_symptom
C0221198	C0268221	has_symptom
C0221198	C0206706	has_symptom
C0221198	C0433905	has_symptom
C0221198	C0026975	has_symptom
C0221198	C0040262	has_symptom
C0221198	C0007137	has_symptom
C0221198	C0700251	has_symptom
C0221198	C0391986	has_symptom
C0221198	C0007117	has_symptom
C0221198	C0877055	has_symptom
C0221198	C1707305	has_symptom
C0221198	C0007103	has_symptom
C0221198	C0024266	has_symptom
C0221198	C0001889	has_symptom
C0221198	C0410005	has_symptom
C0221198	C0268490	has_symptom
C0221198	C0039496	has_symptom
C0221198	C0263334	has_symptom
C0221198	C0037753	has_symptom
C0221198	C0477975	has_symptom
C0221198	C0263372	has_symptom
C0221198	C0026764	has_symptom
C0221198	C1261287	has_symptom
C0221198	C0270742	has_symptom
C0221198	C0003132	has_symptom
C0221198	C0085160	has_symptom
C0221198	C0279563	has_symptom
C0221198	C0019640	has_symptom
C0221198	C0153960	has_symptom
C0221198	C0024138	has_symptom
C0221198	C0031154	has_symptom
C0221198	C0030804	has_symptom
C0221198	C2931202	has_symptom
C0221198	C0013473	has_symptom
C0221198	C0451878	has_symptom
C0221198	C0242292	has_symptom
C0221198	C0079298	has_symptom
C0221198	C0025269	has_symptom
C0221198	C0347284	has_symptom
C0221198	C0494717	has_symptom
C0221198	C0014175	has_symptom
C0221198	C0024221	has_symptom
C0221198	C0032000	has_symptom
C0221198	C0008029	has_symptom
C0221198	C2936739	has_symptom
C0221198	C0034543	has_symptom
C0221198	C0007847	has_symptom
C0221198	C0041341	has_symptom
C0221198	C0014752	has_symptom
C0221198	C0243010	has_symptom
C0221198	C0029927	has_symptom
C0221198	C0038994	has_symptom
C0221198	C0162836	has_symptom
C0221198	C0024141	has_symptom
C0221198	C0263786	has_symptom
C0221198	C0405469	has_symptom
C0221198	C0376358	has_symptom
C0221198	C0019360	has_symptom
C0221198	C0008733	has_symptom
C0221198	C0040254	has_symptom
C0221198	C0338567	has_symptom
C0221198	C0010054	has_symptom
C0221198	C0238015	has_symptom
C0221198	C0023343	has_symptom
C0221198	C0040428	has_symptom
C0221198	C0221057	has_symptom
C0221198	C0031736	has_symptom
C0221198	C0040100	has_symptom
C0221198	C0023827	has_symptom
C0221198	C0026705	has_symptom
C0221198	C0019693	has_symptom
C0221198	C0006272	has_symptom
C0221198	C0348568	has_symptom
C0221198	C0027819	has_symptom
C0221198	C0263353	has_symptom
C0221198	C0002982	has_symptom
C0221198	C0086922	has_symptom
C0221198	C0014084	has_symptom
C0221198	C0029827	has_symptom
C0221198	C0007785	has_symptom
C0221198	C0030409	has_symptom
C0221198	C0020497	has_symptom
C0221198	C1332265	has_symptom
C0221198	C0206754	has_symptom
C0221198	C0085435	has_symptom
C0221198	C0037354	has_symptom
C0221198	C0477393	has_symptom
C0221198	C0025202	has_symptom
C0221198	C0206093	has_symptom
C0221198	C0023493	has_symptom
C0221198	C0039128	has_symptom
C0221198	C0263236	has_symptom
C0221198	C0023290	has_symptom
C0221198	C1140680	has_symptom
C0221198	C0234455	has_symptom
C0221198	C0029421	has_symptom
C0221198	C0007787	has_symptom
C0221198	C0851907	has_symptom
C0221198	C1313921	has_symptom
C0221198	C0152244	has_symptom
C0221198	C0348974	has_symptom
C0221198	C0027743	has_symptom
C0221198	C0027831	has_symptom
C0221198	C0040997	has_symptom
C0221198	C1335110	has_symptom
C0221198	C0338952	has_symptom
C0221198	C0040250	has_symptom
C0221198	C0019342	has_symptom
C0221198	C2677299	has_symptom
C0221198	C0345419	has_symptom
C0221198	C0029408	has_symptom
C0221198	C0033838	has_symptom
C0221198	C0015458	has_symptom
C0221198	C0007097	has_symptom
C0221198	C0085082	has_symptom
C0221198	C0019345	has_symptom
C0221198	C0158570	has_symptom
C0221198	C0206085	has_symptom
C0221198	C0024586	has_symptom
C0221198	C0495407	has_symptom
C0221198	C0393519	has_symptom
C0221198	C0085434	has_symptom
C0221198	C0040436	has_symptom
C0221198	C0079301	has_symptom
C0221198	C1838577	has_symptom
C0221198	C1864851	has_symptom
C0221198	C0038034	has_symptom
C0221198	C0392158	has_symptom
C0221198	C0156366	has_symptom
C0221198	C0206180	has_symptom
C0221198	C0033860	has_symptom
C0221198	C0376379	has_symptom
C0221198	C0043019	has_symptom
C0221198	C0010631	has_symptom
C0221198	C0018190	has_symptom
C0221198	C0005716	has_symptom
C0221198	C0030583	has_symptom
C0221198	C0153509	has_symptom
C0221198	C0302886	has_symptom
C0221198	C0242362	has_symptom
C0221198	C0085261	has_symptom
C0221198	C0860029	has_symptom
C0221198	C0033845	has_symptom
C0221198	C0026691	has_symptom
C0221198	C0018572	has_symptom
C0221198	C1112530	has_symptom
C0221198	C0024301	has_symptom
C0221198	C0032927	has_symptom
C0221198	C0155241	has_symptom
C0221198	C0206640	has_symptom
C0221198	C0392788	has_symptom
C0221198	C0041408	has_symptom
C0221198	C0162504	has_symptom
C0221198	C0036305	has_symptom
C0221198	C0434010	has_symptom
C0221198	C0153340	has_symptom
C0221198	C0006144	has_symptom
C0221198	C0393872	has_symptom
C0221198	C0004903	has_symptom
C0221198	C0206704	has_symptom
C0221198	C0029172	has_symptom
C0221198	C0023524	has_symptom
C0221198	C0333980	has_symptom
C0221198	C0315218	has_symptom
C0221198	C0348185	has_symptom
C0221198	C0020517	has_symptom
C0221198	C0008479	has_symptom
C0221198	C0002441	has_symptom
C0221198	C0002985	has_symptom
C0221198	C0018674	has_symptom
C0221198	C0392662	has_symptom
C0221198	C0008582	has_symptom
C0221198	C0917796	has_symptom
C0221198	C0751177	has_symptom
C0221198	C4551519	has_symptom
C0221198	C0031030	has_symptom
C0221198	C0016724	has_symptom
C0221198	C0936244	has_symptom
C0221198	C0029438	has_symptom
C0221198	C0010678	has_symptom
C0221198	C0006105	has_symptom
C0221198	C0263610	has_symptom
C0221198	C2239176	has_symptom
C0221198	C1302424	has_symptom
C0221198	C0343641	has_symptom
C0221198	C0795949	has_symptom
C0221198	C0019911	has_symptom
C0221198	C1275336	has_symptom
C0221198	C0206620	has_symptom
C0221198	C0221011	has_symptom
C0221198	C1258666	has_symptom
C0221198	C1833693	has_symptom
C0221198	C0495251	has_symptom
C0221198	C0026976	has_symptom
C0221198	C0085074	has_symptom
C0221198	C0477497	has_symptom
C0221198	C0270108	has_symptom
C0221198	C0740457	has_symptom
C0221198	C0016436	has_symptom
C0221198	C0399496	has_symptom
C0221198	C1858361	has_symptom
C0221198	C0026393	has_symptom
C0221198	C0221390	has_symptom
C0221198	C1134719	has_symptom
C0221198	C0085411	has_symptom
C0221198	C0023895	has_symptom
C0221198	C0017097	has_symptom
C0221198	C0155963	has_symptom
C0221198	C1968893	has_symptom
C0221198	C0334576	has_symptom
C0221198	C0027873	has_symptom
C0221198	C0155967	has_symptom
C0221198	C0035854	has_symptom
C0221198	C0267878	has_symptom
C0221198	C0014556	has_symptom
C0221198	C0021963	has_symptom
C0221198	C0023055	has_symptom
C0221198	C0154301	has_symptom
C0221198	C0206708	has_symptom
C0221198	C0149722	has_symptom
C0221198	C0024899	has_symptom
C0221198	C0004712	has_symptom
C0221198	C0264558	has_symptom
C0221198	C0275703	has_symptom
C0221198	C0494994	has_symptom
C0221198	C0031269	has_symptom
C0221198	C0032453	has_symptom
C0221198	C0162532	has_symptom
C0221198	C0011304	has_symptom
C0221198	C0011999	has_symptom
C0221198	C1704218	has_symptom
C0221198	C0334583	has_symptom
C0221198	C0236795	has_symptom
C0221198	C0152503	has_symptom
C0221198	C3554517	has_symptom
C0221198	C0005684	has_symptom
C0221198	C0002831	has_symptom
C0221198	C0520720	has_symptom
C0221198	C0019348	has_symptom
C0221198	C0027960	has_symptom
C0221198	C0158026	has_symptom
C0221198	C0155912	has_symptom
C0221198	C0030186	has_symptom
C0221198	C4551481	has_symptom
C0221198	C0740342	has_symptom
C0221198	C0406832	has_symptom
C0221198	C4011926	has_symptom
C0221198	C0265321	has_symptom
C0221198	C0036262	has_symptom
C0221198	C0085404	has_symptom
C0221198	C0155683	has_symptom
C0221198	C0451680	has_symptom
C0221198	C0011269	has_symptom
C0221198	C1835664	has_symptom
C0221198	C0152066	has_symptom
C0221198	C0560651	has_symptom
C0221198	C0206635	has_symptom
C0221198	C0009376	has_symptom
C0221198	C0042133	has_symptom
C0221198	C0342409	has_symptom
C0000737	C1861783	has_symptom
C0000737	C0004576	has_symptom
C0000737	C0004763	has_symptom
C0000737	C0014336	has_symptom
C0000737	C0162510	has_symptom
C0000737	C0001339	has_symptom
C0000737	C0869098	has_symptom
C0000737	C0013288	has_symptom
C0000737	C0040028	has_symptom
C0000737	C0025267	has_symptom
C0000737	C0149649	has_symptom
C0000737	C0003175	has_symptom
C0000737	C0015652	has_symptom
C0000737	C0334489	has_symptom
C0000737	C0039254	has_symptom
C0000737	C2931788	has_symptom
C0000737	C0221152	has_symptom
C0000737	C0495676	has_symptom
C0000737	C0028756	has_symptom
C0000737	C0024788	has_symptom
C0000737	C0037856	has_symptom
C0000737	C0152149	has_symptom
C0000737	C0019159	has_symptom
C0000737	C0023092	has_symptom
C0000737	C0878654	has_symptom
C0000737	C0161680	has_symptom
C0000737	C0021832	has_symptom
C0000737	C0235387	has_symptom
C0000737	C0026718	has_symptom
C0000737	C0206752	has_symptom
C0000737	C0030528	has_symptom
C0000737	C0275982	has_symptom
C0000737	C0277799	has_symptom
C0000737	C2712970	has_symptom
C0000737	C2877351	has_symptom
C0000737	C0026916	has_symptom
C0000737	C0027528	has_symptom
C0000737	C0085083	has_symptom
C0000737	C0017661	has_symptom
C0000737	C0035793	has_symptom
C0000737	C0268482	has_symptom
C0000737	C0007570	has_symptom
C0000737	C1261473	has_symptom
C0000737	C0376620	has_symptom
C0000737	C0020437	has_symptom
C0000737	C0162565	has_symptom
C0000737	C0024790	has_symptom
C0000737	C0024248	has_symptom
C0000737	C0008728	has_symptom
C0000737	C0040553	has_symptom
C0000737	C0149742	has_symptom
C0000737	C0011608	has_symptom
C0000737	C0950121	has_symptom
C0000737	C0149520	has_symptom
C0000737	C0343734	has_symptom
